text,label
ThANk  yoU  for  yOUr cOopeRaTIoN on thiS  maTTer.,legit
click here tO  prEVent PermANent A.c.c.O.u.n.T closure.,phish
"Good day, Urgent action required!~ Click the link to confirm your banking details. Thank you.",phish
Thank you for your cooperation on this matter.,legit
"Dear team, Thank you for your cooperation on this matter. Regards.",legit
"hi, YoUR accOuNt wIll be~ resTRiCteD unLESs yOu valIDatE YouR p@s$w0Rd imMeDIaTelY. ThAnks.",phish
"GreetiNgS, ThE sYSTEm Upd@T3 wILl be dEPlOYEd aftEr  BUSiNess HoUrs. ThAnK  yoU.",legit
"Hi, THe baCkup prOcesS!! finiSHeD wiThoUt any errors.",legit
PAYroLL U.p.d.a.t.e fAilEd. re-enter yOur crEdEntials within· 24 hoUrs.,phish
"Good day, Please approve the purchase request in the internal system. Regards.",legit
The sEcurity TEAm will Inspect tHe incidenT repoRt Today. ThaNks.*,legit
"Hello, Can we schedule a meeting to discuss the audit findings?",legit
"GreetiNgs, PleASe do approve the purcHase requEst... in thE inTerNaL sYstem.",legit
"Dear tEaM, You haVe WOn a Prize. prOviDE your pERSOnal iNformATiOn TO CLAIM IT now. thanks.",phish
"Hi, Failure to act now will result in account suspension. Thanks.",phish
Security alert: unusual l0g1n detected. Verify— your acc0unt now.,phish
"Dear team,! Urgent action required! C l i c k the link to confirm your banking details. Thanks.",phish
Your request has been processed according to company policy.,legit
"Hi, Kindly confirm the meeting agenda and participants. Regards.",legit
"Dear team, You have won a prize. Provide your personal information to claim it now. Best regards.",phish
"Greetings, Thank you for your cooperation on this matter. Thanks.",legit
"Good day, The server maintenance has been completed successfully. Thanks.",legit
The System u.P.D.a.t.e· wilL bE deployed after bUsiNess hourS.,legit
PayMEnt uPdate failED. Re-eNTer your credenTIaLs* wiTHin 24 HouRs.,phish
"gREetiNGs, CAn we schedulE a meETing to DiScuSs tHe AudiT FindiNgs? ThAnk yOu.",legit
"HellO, Immediate resPonSe ReQUireD to AvOiD seRVIce TerMination. Thanks.!!",phish
"HEllo, SEcuriTy ALert: uNusuaL l~ o g 1 n DetecTed. v.E.r.i.F.y Your @.c.C.O.u.n.t now. regaRDs.",phish
The system renew will be deployed after business hours.,legit
"Good day, Kindly confirm the meeting agenda and participants. Regards.",legit
UrgeNT actIon rEquireD! Click the!! link tO conFirm Your bANking detAils.,phish
ViSit here To PrEVeNt PerMaNent a c c O U N t* ClOSurE.,phish
ThE SySteM updATE  will bE dePlOyEd AfTer  busiNESS HouRs.,legit
"deAr TeaM, THE baCkup PrOcess finiShed without AnY erroRs. ThanKs.",legit
YoUR a c C O u N  7  will be suspended unLess You verify your secUrity codE immeDiateLy.  Regards.,phish
"Hello, You have won a prize. Provide your personal information to claim it now.~ Best regards.",phish
Can we schedule a meeting to discuss the audit findings?,legit
The server maintenance has been completed successfully.,legit
"Greetings, The backup process finished without any errors. Thanks.",legit
"Hi, Kindly· confirm the meeting agenda and participants.",legit
the BaCKup procESs~ finished wiThout any errors.,legit
Click here to prevent permanent account closure.,phish
"dear Team,  Payroll update failED. re-enter your creDeNtials  witHin 24 hOUrs. Best RegArds.",phish
"Hello, Security alert: unusual— login detected. V3r1fy your account now.",phish
"partiCiPAnts. BeST regardS., DeaR tEAm, KinDly COnFiRm THE meETINg agEnDA!!",legit
Failure to act now will result in account suspension.,phish
The server maintenance has been completed successfully.,legit
"hi, KindlY confirm the· mEetINg AgEnda ANd participants. bEst rEgArds.",legit
"GreeTInGS, PLEasE apprOve The pUrcHASE requEst in the... InTernaL sySTem. regARds.",legit
open here to prevent permanent account closure. Sincerely.,phish
The system update will be deployed after business hours.,legit
"Hi, you have woN a prizE. PROvide Your peRsonal iNforMation to cLAIm it now. THaNKs.",phish
"Greetings, The backup process finished without any errors. Thank you.",legit
Your request has been processed according to company policy.,legit
Please approve the purchase request in the internal system.,legit
"good DaY, URGent action reQUIRed! cl1Ck the Link To confirM your banking DEtaiLs. thanks.",phish
The security team will review the incident report today.,legit
seCuriTy aLeRt: UNusuAL login  DETecteD. V.e.r.i.F.y Your acCount noW.,phish
"Hi, failurE to acT nOw wIll resulT in @ccOUNt suSpeNSion. THaNkS.",phish
"Greetings, The backup process finished without any errors. Thanks.",legit
The security team will review the incident report today.,legit
"Hello, The server maintenance has been completed successfully. Thanks.",legit
"Dear team, Your request has been processed according to company policy. Thank you.",legit
The system update will be deployed after business hours.,legit
thE... System upDatE will Be Deployed aftEr business HourS. bEsT regardS.,legit
"Hi, Kindly confirm the meeting agenda, participants.",legit
SecUrity  AleRt: UNusuAL l0GIN DEteCtEd. V.e.r.I.F.y yOur @  c C O  U N t  now.,phish
ThE SecuRity Team wiLl... rEview the inciDent RePort today.,legit
Payroll update failed. Re-enter your credentials within 24 hours.,phish
The backup process finished without any errors.,legit
"Hi, confirm your  identity To restore Full Access access.  Thank yOu.",phish
"kindly review the included report, Good day, send your feedback by tomorrow. Best regards.",legit
"Hello, UrgEnt action RequireD! C l 1 c K thE linK· To conFirM Your bAnking dEtAils. SincerEly.",phish
Your account will be suspended unless you verify your password immediately.,phish
"DeaR team, PayRolL uPDate fAiLed. RE-Enter your credenTials withiN 24 hours. sincerelY.",phish
The system upgrade will be deployed after business hours.,legit
The security team will... inspect the incident document today. Sincerely.,legit
"Good day, could you approve the purchase request in the internal system. Thanks.",legit
"hi, CLick heRe to prevEnt pERmAneNt a c C o u n~ t cLosure. ThaNk yoU.",phish
Thank you for your cooperation on this matter.,legit
"KiNdly coNfIrm thE meETing  agEndA, hi, parTicipants. reGaRDs.",legit
FailuRe tO Act NOw wilL ReSUlT iN a.c.c.o.u.N.t SusPEnsiOn.,phish
Confirm your identity to... restore full account access.,phish
THanK yOU FOr your cOOperAtion ON tHis matTeR. THANk yOu.,legit
"Dear teAM, securiTy aleRt: uNusUal login detected. VerifY yoUr 4.c.c.o.u.n.T  now. thank you.",phish
The security team will review the incident summary today.,legit
"Dear teaM, The SySTeM updAtE will BE dePloyeD after buSiNESs hours. sincereLy.",legit
YoUR accOuNt will be Suspended uNlEsS you vEriFy YOuR passwORd immEdiATely.,phish
THE serVer!! maintenance has bEEn Completed SuccESsfully.,legit
You have wOn a prize. PROvIde youR PersonAl inforMation to cLAim it... Now.,phish
Can we schedule a meeting to discuss the audit findings? Regards.,legit
"DeAr tEam, securIty aLert:* uNuSual AUthEnticate dETecteD. auThentICAte YOuR aCcOunt NOW. ThAnKs.",phish
"GreetINGs, your accouNt wIll— BE SuSpeNded Unless YoU vEriFy your PAssword iMmediaTeLy.",phish
"Dear team, would you approve the purchase request in the internal system. Regards.",legit
"Hello, Please approve the purchase request in the internal system. Sincerely.",legit
"Hi, Can we schedule a discussion to discuss the audit findings? Best regards.",legit
"hI, your user AccounT wIll bE susPEnDED unleSs You veRify yOur pAsSCODe IMMedIaTelY. best Regards.",phish
Payroll update failed. Re-enter your credentials within 24 hours.,phish
payrOlL reneW FailEd. Re-enter yOur CrEdENtials withIN 24 hoUrs.,phish
Thank you for your cooperation on this matter.,legit
"Greetings, Your mailbox has exceeded its limit. Log in to upgrade storage. Best regards.",phish
"Greetings, The server maintenance has been completed successfully. Best regards.",legit
"HELlO, CliCk herE tO preVEnt permanEnt @cCouNt cLosure. SincerEly.",phish
"Greetings, Your request has been processed according to company policy.",legit
Your request has been processed according to company policy.,legit
"Dear team, Confirm your identity to restore full~ a.c.c.o.u.n.t access. Best regards.",phish
"Greetings, Your— mailbox has exceeded its limit. Log in to upgrade storage. Thanks.",phish
"Hello, Kindly confirm the meeting agenda and participants. Thank you.",legit
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
The server maintenance has been completed successfully. Sincerely.,legit
"Dear team, Your access  will be restricted  unless you confirm  your p.4.s.s.w.o.r.d immediately.  Regards.",phish
Kindly confirm the meeting agenda and participants.,legit
"Hi, Your* mailbox has exceeded its limit. Log in to upgrade storage. Thanks.",phish
imMediate acTiOn RequirED! Cl1ck thE LinK To coNfiRm your BAnkinG deTAils.,phish
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
"hi, thank You fOr yoUr  cooperAtiOn On  thiS matter. Thank you.",legit
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
The backup process finished without any errors.,legit
Security alert: unusual login... detected. re-check your profile now.,phish
"Hello,  The  backup process finished  without any errors. Thanks.",legit
Security alert: unusual login detected. confirm your account now.,phish
"Greetings, Confirm your identity to restore full a.c.c.o.u.n.t* access.",phish
"Hello,... immediate action required! tap the link to confirm your banking details.",phish
SecuRiTY alert: UnUsual sign In Detected. v.e.r.i.f.y your a c c o u n! t now.,phish
"Hi, The system refresh will be deployed after business hours. Best regards.",legit
The security team will evaluate the incident report today. Regards.,legit
"Hello, The server maintenance has been completed successfully.· Thank you.",legit
"GrEEtiNgs, The security teaM will review ThE iNcIdenT repOrt toDay. ThAnks.",legit
The system u p d a t e will be deployed after business hours.,legit
Kindly confirm the meeting agenda and participants.,legit
"Good day, Thank you for* your cooperation on this matter.",legit
THE sYstem! updaTe wiLl Be dEPlOyed afTer BusiNESs houRs.,legit
"deAr tEam, ImmeDIatE rEsPonsE! ReQuirEd to aVoId sERvice TermInatiOn. THAnK You.",phish
You have won a prize. Provide your personal information to claim it now.,phish
C.l.i.C.k hEre to prevEnt PermanEnt acCoUnt... closure.,phish
"good day, KinDly cOnfiRm ThE mEeTing aGenDA and particIpaNTs. best ReGarDs.",legit
"hi, CoNfirm yOUR identiTY!! to restORe full @CcouNt acceSs. bESt REgaRds.",phish
Your· membership will be frozen unless you authenticate your credentials immediately. Best regards.,phish
"gOOd daY, fAilUre to Act NOW WIll rEsUlt in 4cc0uN7— sUsPeNSIoN. thanks.",phish
Your request has been processed according to company policy.,legit
Please approve the purchase request in the internal system.,legit
"Hello, Security alert: unusual l o g i  n detected. authenticate your user  account now. Thanks.",phish
"Hi, payrolL upGrADe faIleD. Re-EnTeR!! YouR crEdentials wIthiN 24 hOurs.",phish
The security team will review the incident report today.,legit
"Greetings, The backup process finished without any errors. Best regards.",legit
security alert: Unusual login deteCTed. Verify your @cc0unT NOW.,phish
Your a c c O u n t will bE suspended uNlEsS yoU verIFY your p a s s W O r d ImmeDiaTeLY.,phish
"Good day, Kindly confirm the meeting agenda and participants. Best regards.",legit
"Good day, Please approve the purchase request in the internal system. Best regards.",legit
"DEaR— teaM, CoNFirM youR ideNTity To RestOrE full membership acCess. ThAnks.",phish
Confirm... yoUr identity to ReStorE full acC0Unt Access.,phish
"gReeTINgs, confIRm Your idenTity to restOre full AccoUnt aCcESs.~ reGArds.",phish
"Dear team, The system update will be deployed after business hours. Best regards.",legit
your meMBeRsHiP wiLL Be SuspeNded Unless YOu— v 3 r i f Y Your securIty code iMmEdIAtELy. RegaRDs.,phish
cAN we schedule a  session To  discuSs thE AudiT findIngs?,legit
"good dAy, immEdiate acTIOn requiReD! opeN THE LiNk to CONFiRM yOur BaNking— DEtAIls. best reGards.",phish
Your request has been processed according to company policy.,legit
The system update will be deployed after business hours.,legit
"GOod day, You have Won a prize. PRovide youR personAl information to cLaim iT now. SIncErely.",phish
The system update will be deployed after business hours.,legit
Cl1ck here to prevent  permanent user account closure.,phish
"Hi, Urgent action required! follow the link* to confirm your banking details. Thank you.",phish
"GOod DAy, uRgenT action rEquIREd! C.l.i.C.k tHe LiNk to confirM youR!! bankiNG Details. besT RegaRDs.",phish
SecuRitY aLErt: unusUal l O G i  N DetecteD.  v  e r I f y youR  A.c.c.o.U.n.T NOW.,phish
SecurItY alErt:— unusual log iN dEtected. VErifY your a.c.c.o.u.n.t Now.,phish
The security team will review the incident report today.,legit
Thank you for your cooperation on this matter.,legit
The serveR Maintenance!! has BEen Completed succesSfullY.,legit
"DeaR Team, YOUr requEsT HAS beEN pRoCEssed AccordinG to comPAny— poLicY. BeST rEgarDs.",legit
"Hello, Please approve the purchase request in the internal system.",legit
"Dear team, Immediate response required!! to avoid service termination. Best regards.",phish
Immediate actiOn rEquiRed! c.l.i.C.k the link TO confirm YOur* bankIng deTAils.,phish
"Hi, The security team will review the incident report today. Thanks.",legit
Your request has been processed according to company policy. Sincerely.,legit
Kindly confirm the meeting agenda and participants.,legit
PleAsE aPProve the purCHAsE requESt* iN The Internal sYSteM.,legit
